151603712,314,4
87445402,314,4
25096601,314,2
211925330,314,5
115396529,314,3
4834220,314,4
65229865,314,1
65958466,314,5
91800733,314,4
43913966,314,4
64787956,314,4
68316900,314,4
48028873,314,4
131940023,314,4
89732768,314,4
115037563,314,3
13565651,314,4
65420540,314,3
101690993,314,4
53898495,314,3
77830706,314,2
76420334,314,4
45974860,314,4
39082468,314,4
24469287,314,5
39622853,314,4
111754806,314,4
99077905,314,5
9128105,314,4
12259303,314,5
77124916,314,5
2259650,314,5
59115473,314,4
233424343,314,4
71390526,314,5
234190577,314,4
98624963,314,4
183337134,314,5
110906645,314,3
298950,314,4
62878249,314,5
50801801,314,2
173940259,314,4
212570211,314,2
54293428,314,1
100351493,314,4
73518199,314,4
100311267,314,3
301299641,314,3
46637811,314,4
171067153,314,4
170460109,314,4
60859324,314,4
108223505,314,1
33282871,314,3
49893565,314,4
27262175,314,2
66464409,314,4
43684632,314,4
94269421,314,3
167302978,314,3
86055705,314,4
66255019,314,4
39037163,314,4
108007732,314,4
70408902,314,3
191126693,314,4
30699429,314,4
24721232,314,4
51085779,314,4
49462664,314,4
96588736,314,4
86469479,314,4
15196746,314,5
58435428,314,4
43446880,314,5
34919318,314,3
99264709,314,4
88035166,314,5
11161178,314,5
73305545,314,2
23225650,314,3
80363319,314,4
108750879,314,4
57603447,314,5
27403206,314,4
71527252,314,4
149143479,314,5
124059151,314,4
62481936,314,4
58530556,314,4
30246419,314,4
80550861,314,4
167167647,314,4
88525821,314,4
301613541,314,2
127335438,314,4
185258131,314,5
190191843,314,4
58761868,314,5
17530772,314,4
156565178,314,4
213720494,314,4
11940338,314,4
83135348,314,4
185079540,314,4
118852041,314,3
16084897,314,5
20704366,314,4
48798067,314,4
36557643,314,4
19696244,314,4
115167911,314,5
199013605,314,2
238169854,314,4
124725852,314,5
10599862,314,4
122956129,314,4
251635136,314,4
167815968,314,4
129117376,314,4
31187179,314,3
294585971,314,5
40212239,314,5
55755821,314,3
8776918,314,5
48626533,314,3
13190476,314,5
137610845,314,4
262195804,314,1
12144171,314,3
65145468,314,4
40084096,314,4
236496373,314,4
188471612,314,3
10253354,314,4
95037089,314,4
32126281,314,5
109598076,314,3
44545959,314,4
14465359,314,4
67579257,314,4
161816812,314,4
44314169,314,3
59925638,314,5
122094388,314,3
38317154,314,4
138482130,314,4
298178235,314,4
105503045,314,3
92436417,314,4
58289184,314,4
135147743,314,3
166880158,314,4
31669242,314,4
127628725,314,2
45353031,314,3
6144819,314,4
133378280,314,5
47457723,314,3
108264287,314,4
36404933,314,4
47384303,314,4
92276000,314,3
42657809,314,4
154230723,314,3
161896440,314,2
13565651,314,4
67579257,314,4
262195804,314,1
23225650,314,3
95037089,314,4
49893565,314,4
199013605,314,2
4834220,314,4
108223505,314,1
86469479,314,4
167815968,314,4
44314169,314,3
80363319,314,4
100311267,314,3
233424343,314,4
190191843,314,4
45974860,314,4
238169854,314,4
151603712,314,4
99077905,314,5
100351493,314,4
11940338,314,4
62878249,314,5
73305545,314,2
48798067,314,4
87445402,314,4
188471612,314,3
88525821,314,4
298950,314,4
36557643,314,4
115167911,314,5
115037563,314,3
99264709,314,4
66255019,314,4
118852041,314,3
185258131,314,5
14465359,314,4
40212239,314,5
108750879,314,4
2259650,314,5
10253354,314,4
212570211,314,2
58530556,314,4
60859324,314,4
38317154,314,4
135147743,314,3
185079540,314,4
58289184,314,4
11161178,314,5
13190476,314,5
58435428,314,4
44545959,314,4
127628725,314,2
64787956,314,4
59925638,314,5
10599862,314,4
31187179,314,3
49462664,314,4
48626533,314,3
73518199,314,4
80550861,314,4
30246419,314,4
94269421,314,3
